timestamp,temperature,humidity,AQI
2024-12-06T11:04:42-05:00,24.1,73,402
2024-12-06T11:05:44-05:00,24.1,72,399
2024-12-06T11:06:47-05:00,24.1,72,409
2024-12-06T11:07:49-05:00,24.1,72,399
2024-12-06T11:08:51-05:00,24.1,72,402
2024-12-06T11:09:53-05:00,23.8,72,401
2024-12-06T11:10:55-05:00,24.1,72,412
2024-12-06T11:11:57-05:00,24.1,72,404
2024-12-06T11:12:58-05:00,24.1,72,405
2024-12-06T11:14:00-05:00,24.1,72,403
2024-12-06T11:15:02-05:00,24.1,72,411
2024-12-06T11:16:05-05:00,24.1,72,416
2024-12-06T11:17:06-05:00,24.1,72,402
2024-12-06T11:18:08-05:00,24.1,72,397
2024-12-06T11:19:10-05:00,24.1,72,372
2024-12-06T11:20:12-05:00,24.1,72,362
2024-12-06T11:21:14-05:00,24.1,72,355
2024-12-06T11:22:15-05:00,24.1,72,364
2024-12-06T11:23:18-05:00,24.1,72,378
2024-12-06T11:24:20-05:00,24.1,72,373
2024-12-06T11:25:21-05:00,24.1,72,351
2024-12-06T11:28:35-05:00,24.1,72,353
2024-12-06T11:29:37-05:00,24.1,72,360
2024-12-06T11:30:39-05:00,24.1,72,362
2024-12-06T11:31:41-05:00,24.1,72,371
2024-12-06T11:32:43-05:00,24.1,72,352
2024-12-06T11:33:45-05:00,24.1,72,361
2024-12-06T11:34:47-05:00,24.1,72,356
2024-12-06T11:35:49-05:00,24.1,72,352
2024-12-06T11:36:55-05:00,24.1,72,363
2024-12-06T11:37:57-05:00,24.1,72,352
2024-12-06T11:38:59-05:00,24.1,72,378
2024-12-06T11:40:01-05:00,24.1,72,359
2024-12-06T11:41:03-05:00,24.1,72,366
2024-12-06T11:42:05-05:00,24.1,72,378
2024-12-06T11:43:07-05:00,24.1,72,358
2024-12-06T11:44:09-05:00,24.1,71,366
2024-12-06T11:46:17-05:00,24.1,71,355
2024-12-06T11:47:20-05:00,24.1,71,353
2024-12-06T11:48:21-05:00,24.1,72,361
2024-12-06T11:49:23-05:00,24.1,72,359
2024-12-06T11:50:25-05:00,24.1,71,374
2024-12-06T11:51:28-05:00,24.1,71,361
2024-12-06T11:52:30-05:00,24.1,71,371
2024-12-06T11:53:32-05:00,24.1,71,367
2024-12-06T11:54:34-05:00,24.1,71,350
2024-12-06T11:55:36-05:00,24.1,71,359
2024-12-06T11:56:38-05:00,24.1,71,355
2024-12-06T11:57:40-05:00,24.1,71,359
2024-12-06T11:58:42-05:00,24.1,71,364
2024-12-06T11:59:44-05:00,24.1,71,375
2024-12-06T12:00:46-05:00,24.1,71,374
2024-12-06T12:01:48-05:00,24.1,72,359
2024-12-06T12:02:50-05:00,24.1,72,359
2024-12-06T12:03:52-05:00,24.1,71,358
2024-12-06T12:04:54-05:00,24.1,72,365
2024-12-06T12:05:56-05:00,24.1,71,348
2024-12-06T12:06:58-05:00,24.1,71,355
2024-12-06T12:08:00-05:00,24.1,71,378
2024-12-06T12:09:02-05:00,24.1,71,378
2024-12-06T12:10:04-05:00,24.1,71,364
2024-12-06T12:11:06-05:00,24.1,72,362
2024-12-06T12:12:08-05:00,24.1,71,375
2024-12-06T12:13:10-05:00,24.1,71,356
2024-12-06T12:14:12-05:00,24.1,71,366
2024-12-06T12:15:14-05:00,24.1,71,345
2024-12-06T12:16:16-05:00,24.1,71,371
2024-12-06T12:17:18-05:00,24.1,71,351
2024-12-06T12:18:20-05:00,24.1,71,362
2024-12-06T12:19:22-05:00,24.1,71,360
2024-12-06T12:20:24-05:00,24.1,71,378
2024-12-06T12:21:27-05:00,24.1,72,378
2024-12-06T12:22:31-05:00,24.1,71,346
2024-12-06T12:23:33-05:00,24.1,72,359
2024-12-06T12:24:35-05:00,24.1,72,350
2024-12-06T12:25:37-05:00,24.1,72,375
2024-12-07T10:52:22-05:00,22.6,71,412
2024-12-07T10:53:23-05:00,22.6,71,408
2024-12-07T10:54:25-05:00,22.6,71,385
2024-12-07T10:55:27-05:00,23,71,389
2024-12-07T10:56:29-05:00,23,70,391
2024-12-07T10:57:31-05:00,23,71,397
2024-12-07T10:58:33-05:00,23,70,409
2024-12-07T10:59:35-05:00,23,70,408
2024-12-07T11:00:36-05:00,23,69,389
2024-12-07T11:01:38-05:00,23,69,329
2024-12-07T11:02:40-05:00,23,70,332
2024-12-07T11:03:42-05:00,23.4,70,326
2024-12-07T11:04:44-05:00,23.4,69,356
2024-12-07T11:05:46-05:00,23.4,70,350
2024-12-07T11:06:48-05:00,23.4,70,352
2024-12-07T11:07:50-05:00,23.4,70,367
2024-12-07T11:08:52-05:00,23.4,69,353
2024-12-07T11:09:54-05:00,23.4,69,365
2024-12-07T11:10:56-05:00,23.4,69,340
2024-12-07T11:11:57-05:00,23.4,70,343
2024-12-07T11:13:02-05:00,23.4,70,348
2024-12-07T11:14:04-05:00,23.4,69,349
2024-12-07T11:15:06-05:00,23.4,69,346
2024-12-07T11:16:08-05:00,23.4,69,353
2024-12-07T11:17:10-05:00,23.4,69,355
2024-12-07T11:18:12-05:00,23.4,69,408
2024-12-07T11:19:14-05:00,23.4,69,390
2024-12-07T11:20:16-05:00,23.4,69,399
2024-12-07T11:21:21-05:00,23.4,69,394
2024-12-07T11:22:23-05:00,23.4,69,396
2024-12-07T11:23:25-05:00,23.4,69,397
2024-12-07T11:24:27-05:00,23.4,69,408
2024-12-07T11:25:29-05:00,23.4,70,372
2024-12-07T11:26:31-05:00,23.4,69,380
2024-12-07T11:27:33-05:00,23.4,69,363
2024-12-07T11:28:35-05:00,23.4,69,395
2024-12-07T11:29:37-05:00,23.4,69,390
2024-12-07T11:30:39-05:00,23.4,70,389
2024-12-07T11:31:41-05:00,23.4,70,394
2024-12-07T11:32:43-05:00,23.4,69,371
2024-12-07T11:33:45-05:00,23.4,69,348
2024-12-07T11:34:47-05:00,23.4,69,334
2024-12-07T11:35:50-05:00,23.4,69,351
2024-12-07T11:36:52-05:00,23.4,70,335
2024-12-07T11:37:54-05:00,23.4,69,365
2024-12-07T11:38:56-05:00,23.4,69,336
2024-12-07T11:39:58-05:00,23.4,69,329
2024-12-07T11:41:00-05:00,23.4,69,335
2024-12-07T11:42:02-05:00,23.4,69,363
2024-12-07T11:43:04-05:00,23.7,69,354
2024-12-07T11:44:06-05:00,23.4,69,347
2024-12-07T11:45:08-05:00,23.4,69,369
2024-12-07T11:46:10-05:00,23.4,70,348
2024-12-07T11:47:12-05:00,23.4,70,355
2024-12-07T11:48:14-05:00,23.5,70,336
2024-12-07T11:49:16-05:00,23.5,70,354
2024-12-07T11:50:18-05:00,23.4,70,350
2024-12-07T11:51:20-05:00,23.8,70,353
2024-12-07T11:52:22-05:00,23.8,70,361
2024-12-07T11:53:27-05:00,23.8,70,360
2024-12-07T11:54:29-05:00,23.8,70,348
2024-12-07T11:55:31-05:00,23.4,69,376
2024-12-07T11:56:33-05:00,23.4,69,348
2024-12-07T11:57:35-05:00,23.4,69,370
2024-12-07T11:58:37-05:00,23.8,69,361
2024-12-07T11:59:40-05:00,23.8,69,355
2024-12-07T12:00:41-05:00,23.8,69,375
2024-12-07T12:01:44-05:00,23.4,70,348
2024-12-07T12:02:46-05:00,23.4,70,368
2024-12-07T12:03:48-05:00,23.4,69,375
2024-12-07T12:04:51-05:00,23.4,69,366
2024-12-07T12:05:53-05:00,23.4,69,372
2024-12-07T12:06:55-05:00,23.4,69,361
2024-12-07T12:07:57-05:00,23.4,69,359
2024-12-07T12:08:59-05:00,23.4,69,375
2024-12-07T12:10:01-05:00,23.4,70,360
2024-12-07T12:11:03-05:00,23.4,70,371
2024-12-07T12:12:04-05:00,23.4,70,357
2024-12-07T12:13:06-05:00,23.4,70,366
2024-12-07T12:14:08-05:00,23.4,71,348
2024-12-07T12:15:10-05:00,23.4,70,353
2024-12-07T12:16:12-05:00,23.4,70,350
2024-12-07T12:17:15-05:00,23.4,70,371
2024-12-07T12:18:17-05:00,23.4,70,374
2024-12-07T12:19:19-05:00,23.4,70,354
2024-12-07T12:20:21-05:00,23.4,70,378
2024-12-07T12:21:23-05:00,23.4,71,349
2024-12-07T12:22:25-05:00,23.4,71,361
2024-12-07T12:23:27-05:00,23.4,71,362
2024-12-07T12:24:29-05:00,23.4,71,366
2024-12-07T12:25:32-05:00,23.4,71,367
2024-12-08T09:23:42-05:00,22.6,71,370
2024-12-08T09:24:44-05:00,22.6,71,350
2024-12-08T09:25:46-05:00,22.6,71,349
2024-12-08T09:26:48-05:00,23,71,379
2024-12-08T09:27:50-05:00,23,71,350
2024-12-08T09:28:52-05:00,23,71,372
2024-12-08T09:29:54-05:00,23,70,355
2024-12-08T09:30:56-05:00,23,70,364
2024-12-08T09:31:59-05:00,23,70,367
2024-12-08T09:33:01-05:00,23,70,394
2024-12-08T09:34:03-05:00,23,71,357
2024-12-08T09:35:04-05:00,23,71,356
2024-12-08T09:36:07-05:00,23,72,356
2024-12-08T09:37:09-05:00,23.4,71,370
2024-12-08T09:38:11-05:00,23.4,70,388
2024-12-08T09:39:13-05:00,23.4,70,385
2024-12-08T09:40:15-05:00,23.4,69,366
2024-12-08T09:41:17-05:00,23.4,70,394
2024-12-08T09:42:19-05:00,23.4,70,362
2024-12-08T09:43:21-05:00,23.4,70,385
2024-12-08T09:44:23-05:00,23.4,70,382
2024-12-08T09:45:25-05:00,23.4,70,369
2024-12-08T09:46:27-05:00,23.4,70,370
2024-12-08T09:47:29-05:00,23.4,70,365
2024-12-08T09:48:31-05:00,23,70,362
2024-12-08T09:49:33-05:00,23.4,70,370
2024-12-08T09:50:34-05:00,23.4,70,430
2024-12-08T09:51:36-05:00,23.4,71,411
2024-12-08T09:52:38-05:00,23.4,71,424
2024-12-08T09:53:40-05:00,23.4,71,413
2024-12-08T09:54:42-05:00,23.4,70,400
2024-12-08T09:55:44-05:00,23.4,70,408
2024-12-08T09:56:46-05:00,23.4,69,424
2024-12-08T09:57:48-05:00,23.4,69,418
2024-12-08T09:58:50-05:00,23.4,69,426
2024-12-08T09:59:52-05:00,23.4,69,427
2024-12-08T10:00:54-05:00,23.4,69,407
2024-12-08T10:01:56-05:00,23.4,69,407
2024-12-08T10:02:58-05:00,23.4,69,410
2024-12-08T10:04:00-05:00,23.4,69,425
2024-12-08T10:05:02-05:00,23.4,69,408
2024-12-08T10:06:04-05:00,23.4,69,409
2024-12-08T10:07:06-05:00,23.4,69,395
2024-12-08T10:08:08-05:00,23.4,69,395
2024-12-08T10:09:10-05:00,23.4,69,380
2024-12-08T10:10:11-05:00,23.4,69,330
2024-12-08T10:11:13-05:00,23.4,69,330
2024-12-08T10:12:15-05:00,23.4,69,348
2024-12-08T10:13:17-05:00,23.4,69,407
2024-12-08T10:14:19-05:00,23.4,69,402
2024-12-08T10:15:21-05:00,23.4,69,406
2024-12-08T10:16:23-05:00,23.4,69,392
2024-12-08T10:17:25-05:00,23.4,69,389
2024-12-08T10:18:27-05:00,23.4,69,410
2024-12-08T10:19:28-05:00,23.4,69,394
2024-12-08T10:20:30-05:00,23.4,69,407
2024-12-08T10:21:32-05:00,23.4,69,394
2024-12-08T10:22:34-05:00,23.4,69,402
2024-12-08T10:23:36-05:00,23.4,69,408
2024-12-08T10:24:37-05:00,23.4,69,417
2024-12-08T10:25:39-05:00,23.4,69,356
2024-12-08T10:26:41-05:00,23.4,70,356
2024-12-08T10:27:42-05:00,23.4,69,358
2024-12-08T10:28:44-05:00,23.4,69,422
2024-12-08T10:29:46-05:00,23.4,69,423
2024-12-08T10:30:48-05:00,23.4,69,405
2024-12-08T10:31:50-05:00,23.4,69,405
2024-12-08T10:32:52-05:00,23.4,69,407
2024-12-08T10:33:53-05:00,23.4,69,418
2024-12-08T10:34:55-05:00,23.4,69,420
2024-12-08T10:35:57-05:00,23.4,69,412
2024-12-08T10:36:59-05:00,23.4,69,407
2024-12-08T10:38:01-05:00,23.4,69,408
2024-12-08T10:39:03-05:00,23.4,69,420
2024-12-08T10:40:04-05:00,23.4,69,419
2024-12-08T10:41:06-05:00,23.4,69,408
2024-12-08T10:42:08-05:00,23.4,69,418
2024-12-08T10:43:10-05:00,23.4,69,406
2024-12-08T10:44:12-05:00,23.4,69,412
2024-12-08T10:45:14-05:00,23.4,69,411
2024-12-08T10:46:16-05:00,23.4,69,421
2024-12-08T10:47:20-05:00,23.4,69,413
2024-12-09T06:37:40-05:00,23.4,75,411
2024-12-09T06:38:42-05:00,23.4,73,408
2024-12-09T06:39:44-05:00,23.4,73,413
2024-12-09T06:40:46-05:00,23.4,73,402
2024-12-09T06:41:48-05:00,23.4,73,407
2024-12-09T06:42:52-05:00,23.4,73,401
2024-12-09T06:43:59-05:00,23.4,72,417
2024-12-09T06:46:10-05:00,23.8,73,411
2024-12-09T06:47:16-05:00,23.8,72,403
2024-12-09T06:49:25-05:00,23.8,71,412
2024-12-09T06:50:27-05:00,23.8,71,411
2024-12-09T06:51:29-05:00,23.8,71,401
2024-12-09T06:53:40-05:00,23.8,69,418
2024-12-09T06:58:00-05:00,23.8,69,404
2024-12-09T06:59:02-05:00,23.8,69,403
2024-12-09T07:00:04-05:00,23.8,70,419
2024-12-09T07:01:08-05:00,23.8,70,405
2024-12-09T07:02:10-05:00,23.8,69,402
2024-12-09T07:03:12-05:00,23.8,69,415
2024-12-09T07:04:14-05:00,23.8,71,410
2024-12-09T07:05:19-05:00,23.8,70,402
2024-12-09T07:06:21-05:00,23.8,71,401
2024-12-09T07:07:26-05:00,23.8,71,403
2024-12-09T07:09:36-05:00,23.8,71,413
2024-12-09T07:10:39-05:00,23.8,71,404
2024-12-09T07:12:48-05:00,23.8,70,417
2024-12-09T07:13:50-05:00,23.8,70,400
2024-12-09T07:14:52-05:00,23.8,69,416
2024-12-09T07:15:56-05:00,23.8,69,416
2024-12-09T07:17:01-05:00,23.8,69,403
2024-12-09T07:19:09-05:00,23.8,69,413
2024-12-09T07:20:57-05:00,23.8,69,412
2024-12-09T07:23:09-05:00,23.8,69,414
2024-12-09T07:24:11-05:00,23.8,69,413
2024-12-09T07:25:13-05:00,23.8,69,401
2024-12-09T07:28:31-05:00,23.8,69,401
2024-12-09T07:29:35-05:00,23.8,69,413
2024-12-09T07:30:37-05:00,23.8,69,406
2024-12-09T07:31:39-05:00,23.8,69,412
2024-12-09T07:34:12-05:00,23.8,68,419
2024-12-09T07:35:16-05:00,23.8,68,413
2024-12-09T07:36:24-05:00,23.8,67,408
2024-12-09T07:38:50-05:00,23.8,68,413
2024-12-09T07:39:51-05:00,23.8,69,406
2024-12-09T07:41:59-05:00,23.8,68,401
2024-12-09T07:43:04-05:00,23.8,69,403
2024-12-09T07:44:06-05:00,23.8,69,414
2024-12-09T07:45:11-05:00,23.8,69,423
2024-12-09T07:46:36-05:00,23.8,69,411
2024-12-09T07:49:36-05:00,23.8,69,420
2024-12-09T07:55:08-05:00,23.8,70,421
2024-12-09T07:56:10-05:00,23.8,69,417
2024-12-09T07:57:14-05:00,23.8,69,402
2024-12-09T07:58:16-05:00,23.8,69,416
2024-12-09T07:59:18-05:00,23.8,69,405
2024-12-09T08:01:29-05:00,23.8,69,404
2024-12-09T08:03:36-05:00,23.8,69,423
2024-12-09T08:04:39-05:00,23.8,69,402
2024-12-09T08:05:41-05:00,23.8,69,409
2024-12-09T08:06:43-05:00,23.8,69,421
2024-12-09T08:12:23-05:00,23.8,69,401
2024-12-09T08:13:17-05:00,23.8,69,419
2024-12-09T08:14:24-05:00,23.8,69,404
2024-12-09T08:16:34-05:00,23.8,69,378
2024-12-09T08:22:19-05:00,23.8,69,383
2024-12-09T08:25:42-05:00,23.4,69,383
2024-12-09T08:26:49-05:00,23.4,69,351
2024-12-09T08:27:51-05:00,23.8,69,359
2024-12-09T08:28:54-05:00,23.8,69,359
2024-12-09T08:29:57-05:00,23.8,70,382
2024-12-10T05:55:26-05:00,23,77,415
2024-12-10T05:56:28-05:00,23,77,402
2024-12-10T05:57:30-05:00,23,76,416
2024-12-10T05:58:32-05:00,23.4,75,401
2024-12-10T05:59:34-05:00,23.4,75,412
2024-12-10T06:00:36-05:00,23.4,74,415
2024-12-10T06:02:44-05:00,23.4,74,415
2024-12-10T06:03:46-05:00,23.4,74,417
2024-12-10T06:04:51-05:00,23.4,75,412
2024-12-10T06:08:08-05:00,23.8,74,406
2024-12-10T06:10:17-05:00,23.8,74,413
2024-12-10T06:12:26-05:00,23.8,73,397
2024-12-10T06:14:34-05:00,23.8,74,407
2024-12-10T06:16:42-05:00,23.8,74,397
2024-12-10T06:17:44-05:00,23.8,75,412
2024-12-10T06:19:59-05:00,23.8,75,402
2024-12-10T06:23:16-05:00,23.8,75,413
2024-12-10T06:26:29-05:00,23.8,75,407
2024-12-10T06:29:45-05:00,23.8,75,397
2024-12-10T06:30:47-05:00,23.8,74,408
2024-12-10T06:32:59-05:00,24.1,75,414
2024-12-10T06:34:01-05:00,24.1,75,413
2024-12-13T05:57:00-05:00,21,69,391
2024-12-13T05:58:03-05:00,21,69,399
2024-12-13T05:59:05-05:00,21,70,405
2024-12-13T06:00:07-05:00,21,70,412
2024-12-13T06:01:09-05:00,21,70,399
2024-12-13T06:02:11-05:00,21,69,402
2024-12-13T06:03:13-05:00,21,69,402
2024-12-13T06:04:15-05:00,21,69,418
2024-12-13T06:05:17-05:00,21,69,403
2024-12-13T06:06:19-05:00,21,69,408
2024-12-13T06:07:21-05:00,21,69,418
2024-12-13T06:08:23-05:00,21,68,408
2024-12-13T06:09:25-05:00,21,69,408
2024-12-13T06:10:27-05:00,21,69,431
2024-12-13T06:11:33-05:00,21,69,446
2024-12-13T06:12:49-05:00,21,68,428
2024-12-13T06:41:13-05:00,21,70,376
2024-12-13T06:42:15-05:00,21,70,374
2024-12-13T06:43:18-05:00,21,69,388
2024-12-13T06:44:20-05:00,21,69,387
2024-12-13T06:45:22-05:00,21.4,69,388
2024-12-13T06:46:24-05:00,21.4,69,382
2024-12-13T06:47:25-05:00,21.4,69,376
2024-12-13T06:48:27-05:00,21.4,67,385
2024-12-13T06:49:30-05:00,21.4,66,372
2024-12-13T06:50:32-05:00,21.4,66,388
2024-12-13T06:51:34-05:00,21.4,68,384
2024-12-13T06:52:36-05:00,21.4,68,380
2024-12-13T06:53:39-05:00,21.4,67,371
2024-12-13T06:54:41-05:00,21.4,66,383
2024-12-13T06:55:43-05:00,21.4,66,373
2024-12-13T06:56:45-05:00,21.4,66,395
2024-12-13T06:57:46-05:00,21.4,66,383
2024-12-13T06:58:49-05:00,21.4,67,390
2024-12-13T06:59:51-05:00,21.4,68,391
2024-12-13T07:00:53-05:00,21.4,68,376
2024-12-13T07:01:55-05:00,21.4,67,378
2024-12-13T07:02:59-05:00,21.4,66,377
2024-12-13T07:04:01-05:00,21.4,65,385
2024-12-13T07:05:03-05:00,21.4,64,395
2024-12-13T09:29:23-05:00,20.6,70,378
2024-12-13T09:30:28-05:00,20.6,70,414
2024-12-13T09:31:30-05:00,20.6,70,402
2024-12-13T09:32:32-05:00,20.6,70,418
2024-12-13T09:33:34-05:00,20.6,70,423
2024-12-13T09:34:36-05:00,20.6,70,418
2024-12-13T09:35:38-05:00,20.6,70,417
2024-12-13T09:36:40-05:00,20.6,70,420
2024-12-13T09:37:42-05:00,20.6,70,428
2024-12-13T09:38:44-05:00,21,69,412
2024-12-13T09:39:46-05:00,21,69,414
2024-12-13T09:40:48-05:00,21,69,431
2024-12-13T09:41:50-05:00,21,69,421
2024-12-13T09:42:52-05:00,21,68,414
2024-12-13T09:43:54-05:00,21,69,431
2024-12-13T09:44:56-05:00,20.6,70,420
2024-12-13T09:45:58-05:00,20.6,70,430
2024-12-13T09:47:06-05:00,20.6,70,429
2024-12-13T09:48:07-05:00,20.6,70,420
2024-12-13T09:49:09-05:00,20.6,70,414
2024-12-13T09:50:11-05:00,20.6,69,418
2024-12-13T09:51:14-05:00,20.6,70,421
2024-12-13T09:52:16-05:00,20.6,69,427
2024-12-13T09:53:18-05:00,20.6,69,424
2024-12-13T09:54:20-05:00,20.6,69,426
2024-12-13T09:55:23-05:00,20.6,69,437
2024-12-13T09:56:25-05:00,20.6,69,433
2024-12-13T09:57:27-05:00,20.6,69,433
2024-12-13T09:58:29-05:00,20.6,69,429
2024-12-13T09:59:31-05:00,20.6,69,434
2024-12-13T10:00:33-05:00,20.6,69,436
2024-12-13T10:01:35-05:00,20.6,69,428
2024-12-13T10:42:47-05:00,20.2,69,435
2024-12-13T10:43:49-05:00,20.2,69,446
2024-12-13T10:44:54-05:00,20.2,69,434
2024-12-13T10:45:56-05:00,20.2,69,438
2024-12-13T10:46:58-05:00,20.2,69,438
2024-12-13T10:48:00-05:00,20.6,69,434
2024-12-13T10:49:02-05:00,20.6,69,433
2024-12-13T10:50:05-05:00,20.6,69,433
2024-12-13T10:51:07-05:00,20.6,69,444
2024-12-13T10:52:11-05:00,20.6,69,434
2024-12-13T10:53:14-05:00,20.6,69,436
2024-12-13T10:54:16-05:00,20.6,69,433
2024-12-13T10:55:18-05:00,20.6,70,432
2024-12-13T10:56:20-05:00,20.6,70,403
2024-12-13T10:57:22-05:00,20.6,69,382
2024-12-13T21:52:45-05:00,18.2,70,303
2024-12-13T21:53:48-05:00,18.2,70,331
2024-12-13T21:54:50-05:00,18.2,70,291
2024-12-13T21:55:52-05:00,18.6,70,255
2024-12-13T21:56:54-05:00,19.6,71,233
2024-12-13T22:13:07-05:00,20.6,72,367
2024-12-13T22:14:09-05:00,21.6,73,378
2024-12-13T22:14:46-05:00,22.6,74,360
2024-12-14T02:06:17-05:00,19.4,68,391
2024-12-14T02:11:22-05:00,19.4,65,417
2024-12-14T02:12:24-05:00,19.4,65,411
2024-12-14T02:13:26-05:00,19.4,65,421
2024-12-14T02:14:28-05:00,19.8,65,404
2024-12-14T02:15:33-05:00,19.8,65,420
2024-12-14T02:16:35-05:00,19.8,64,368
2024-12-14T02:17:38-05:00,19.8,65,412
2024-12-14T02:18:40-05:00,19.8,65,407
2024-12-14T02:19:42-05:00,19.8,64,404
2024-12-14T02:20:44-05:00,19.8,65,402
2024-12-14T02:21:46-05:00,19.8,64,440
2024-12-14T02:22:48-05:00,20.2,64,414
2024-12-14T02:23:50-05:00,20.2,64,415
2024-12-14T02:24:52-05:00,20.2,63,411
2024-12-14T02:25:54-05:00,20.2,63,419
2024-12-14T02:26:56-05:00,20.2,64,400
2024-12-14T02:27:58-05:00,20.2,64,411
2024-12-14T02:29:00-05:00,20.2,63,405
2024-12-14T02:30:02-05:00,20.2,63,412
2024-12-14T02:31:05-05:00,20.2,63,415
2024-12-14T02:32:07-05:00,20.2,63,408
2024-12-14T02:33:09-05:00,20.2,63,418
2024-12-14T06:08:09-05:00,20.2,71,418
2024-12-14T06:09:13-05:00,20.2,71,419
2024-12-14T06:10:18-05:00,20.2,70,418
2024-12-14T06:11:22-05:00,20.2,70,420
2024-12-14T06:12:27-05:00,20.3,70,421
2024-12-14T06:13:30-05:00,20.6,71,417
2024-12-14T09:45:08-05:00,20.2,71,429
2024-12-14T09:46:10-05:00,20.2,71,434
2024-12-14T09:47:13-05:00,20.2,71,426
2024-12-14T09:48:15-05:00,20.2,71,433
2024-12-14T09:49:17-05:00,20.2,71,435
2024-12-14T09:50:19-05:00,20.2,71,417
2024-12-14T09:51:21-05:00,20.2,71,436
2024-12-14T09:52:24-05:00,20.6,71,429
2024-12-14T09:53:26-05:00,20.6,71,424
2024-12-14T09:54:28-05:00,20.6,71,424
2024-12-14T09:55:31-05:00,20.6,71,425
2024-12-14T09:56:33-05:00,20.6,71,418
2024-12-14T09:57:35-05:00,20.6,71,434
2024-12-14T09:58:37-05:00,20.6,71,428
2024-12-14T09:59:40-05:00,20.6,71,418
2024-12-14T10:00:42-05:00,20.6,71,419
2024-12-14T22:39:12-05:00,18.2,72,338
2024-12-14T22:40:14-05:00,18.2,72,334
2024-12-14T22:41:16-05:00,18.2,72,339
2024-12-14T22:42:18-05:00,18.2,71,355
2024-12-14T22:43:20-05:00,18.2,71,329
2024-12-14T22:44:22-05:00,18.2,70,339
2024-12-14T22:45:24-05:00,18.2,72,330
2024-12-14T22:46:26-05:00,18.3,71,360
2024-12-14T22:47:28-05:00,18.6,71,325
2024-12-14T22:48:30-05:00,18.6,70,339
2024-12-14T22:49:32-05:00,18.2,70,339
2024-12-14T22:50:34-05:00,18.2,70,350
2024-12-14T22:51:37-05:00,18.6,66,362
2024-12-14T22:52:39-05:00,18.6,70,326
2024-12-15T09:32:51-05:00,19.8,70,413
2024-12-15T09:33:56-05:00,19.8,70,406
2024-12-15T09:34:58-05:00,19.8,70,407
2024-12-15T09:36:00-05:00,19.8,70,400
2024-12-15T09:37:02-05:00,19.8,70,411
2024-12-15T09:38:04-05:00,20.2,70,412
2024-12-15T09:39:06-05:00,20.2,70,421
2024-12-15T09:40:09-05:00,20.2,70,403
2024-12-15T09:41:11-05:00,20.2,70,423
2024-12-15T09:42:13-05:00,20.2,70,423
2024-12-15T09:43:15-05:00,20.2,70,407
2024-12-15T09:44:17-05:00,20.2,70,413
2024-12-15T09:45:20-05:00,20.2,69,424
2024-12-15T09:46:25-05:00,20.2,69,419
2024-12-15T09:47:27-05:00,20.2,69,403
2024-12-15T09:48:29-05:00,20.2,69,407
2024-12-15T09:49:32-05:00,20.2,69,421
2024-12-15T09:50:34-05:00,20.2,69,424
2024-12-15T09:51:36-05:00,20.2,69,418
2024-12-15T09:52:38-05:00,20.2,69,465
2024-12-15T09:53:40-05:00,20.2,70,401
2024-12-15T09:54:45-05:00,20.2,69,407
2024-12-16T09:41:38-05:00,21.8,73,338
2024-12-16T09:42:40-05:00,21.8,73,345
2024-12-16T09:43:42-05:00,21.8,73,361
2024-12-16T09:44:44-05:00,21.8,73,340
2024-12-16T09:45:46-05:00,21.8,73,372
2024-12-16T09:46:48-05:00,21.8,73,338
2024-12-16T09:47:50-05:00,21.8,73,370
2024-12-16T09:48:52-05:00,22.2,73,352
2024-12-16T09:49:54-05:00,22.2,73,364
2024-12-16T09:50:56-05:00,22.2,73,339
2024-12-16T09:51:59-05:00,22.2,72,343
2024-12-16T09:53:02-05:00,22.2,73,325
2024-12-16T09:54:03-05:00,22.2,73,307
2024-12-16T09:55:07-05:00,22.2,73,283
2024-12-16T10:04:00-05:00,21.8,73,289
2024-12-16T10:05:02-05:00,22.8,74,232
2024-12-16T10:06:45-05:00,23.8,75,350
2024-12-16T10:07:46-05:00,24.8,76,250
2024-12-16T10:22:45-05:00,25.8,77,279
2024-12-18T13:50:53-05:00,26.8,78,395
2024-12-18T13:51:38-05:00,27.8,79,388
2024-12-18T13:52:39-05:00,28.8,80,391
2024-12-18T13:53:41-05:00,29.8,81,408
2024-12-18T13:54:43-05:00,30.8,82,397
2024-12-19T03:46:39-05:00,31.8,83,269
2024-12-19T07:42:41-05:00,22.6,73,406
2024-12-19T07:43:51-05:00,22.6,73,294
2024-12-19T07:44:51-05:00,22.6,73,403
2024-12-19T07:45:53-05:00,22.6,73,405
2024-12-19T07:46:56-05:00,22.6,73,401
2024-12-19T07:48:00-05:00,22.6,73,387
2024-12-19T07:49:01-05:00,22.6,73,407
2024-12-19T07:50:07-05:00,22.6,73,404
2024-12-19T07:51:11-05:00,22.7,72,397
2024-12-19T07:52:13-05:00,22.6,73,389
2024-12-19T07:53:15-05:00,22.7,73,412
2024-12-19T07:54:16-05:00,22.6,73,408
2024-12-19T07:55:18-05:00,22.6,73,339
2024-12-19T07:56:21-05:00,22.6,73,414
2024-12-19T07:57:23-05:00,22.7,72,403
2024-12-19T07:58:26-05:00,22.7,72,388
2024-12-19T07:59:28-05:00,22.6,72,399
2024-12-19T08:00:30-05:00,22.7,72,403
2024-12-19T21:07:27-05:00,20.6,78,400
2024-12-20T02:06:46-05:00,26.2,59,430
2024-12-20T02:07:48-05:00,26.2,59,267
